Class,First,Second,Third,4,5,6,7,8,9,10,11,12,13,14,15,16
I,-0.151874889,-1.736773886,1.579057117,2.264171444,-1.073542858,-0.968191048,0.16462384,0.796411522,-0.775256359,-1.105017576,0.521659584,-0.612197999,0.493785966,-0.064241581,-0.063135082,0.222772116
W,-5.743487017,-0.63657323,-1.428789769,-0.889333884,-0.237958287,-0.631673721,0.071095387,1.169622974,0.55383188,-1.022035808,-2.15707531,-0.61177106,-0.211121227,0.147238773,0.109515686,0.148415452
L,3.605517797,-0.229734859,-3.442588112,0.103253536,-0.387951,0.57205066,-0.80895964,-0.348519023,0.348236317,-0.131245154,0.352487381,0.071666771,-0.056234874,-0.277019717,-0.116440446,-0.028371264
L,3.049257184,0.294185471,1.556032427,0.583538404,0.074783291,1.767507358,-0.50173492,0.282615576,0.588314848,-0.094745526,0.165690105,0.221147088,0.103291928,0.310026489,0.069069977,-0.256251908
W,-2.471456477,-0.410800482,-0.36323337,1.100983058,0.203281186,-0.264028208,0.502359178,-0.133258511,-0.189224064,1.27360382,0.268932253,0.156808383,-0.168913426,0.37062648,0.613324258,0.288329214
L,3.22522965,-0.62286314,-3.783400904,0.325516708,-0.458438173,-0.245206543,-0.785872031,0.102017503,0.068084421,-0.510047482,0.093508971,0.236574983,-0.398443678,0.258213937,0.002353681,0.075086146
L,0.379101892,-3.14898846,1.149021366,0.886711488,-0.228640002,-0.112329251,0.480749483,1.106106403,0.924698356,0.462976949,0.363497072,0.460703313,0.473352907,-0.37271502,0.365293035,0.257010538
L,3.746335608,-0.151510939,-3.398074435,0.131154744,-0.398509732,0.49428647,-0.734942024,-0.467444626,0.224019124,-0.183039178,0.41297421,0.100311651,0.016261364,-0.211545749,-0.116213588,0.233633129
W,-0.808883163,3.022031652,-0.081960769,0.716804428,0.163274341,-0.543832829,0.14816225,-0.104400161,0.869195149,-0.362123354,-0.823001591,-0.166390133,-0.014320597,0.152506272,0.032080547,0.055558335
W,-1.445279356,1.199717091,-0.648029565,0.644547755,-1.12132261,-0.250069034,0.676770209,0.364446123,0.147672231,0.32842917,0.076159435,0.461216562,0.40690569,0.005036325,-0.302699764,-0.009545887
W,0.237647063,3.689477557,-0.274189724,1.313087649,-0.058507197,0.590472396,0.1912636,0.534641034,0.091902738,-0.341088267,0.055970903,0.291427759,0.177698308,-0.220379278,0.024507059,-0.116059399
I,0.785746008,-0.494873933,2.66501995,-0.87191799,-0.791197444,-0.720560654,0.293189498,-0.10691279,0.167860811,0.114999513,0.397938341,-0.074286264,-0.230101755,-0.153616302,-0.155434478,0.016828226
I,0.420834466,-0.68093031,2.131248008,-1.118874411,-0.662189146,-0.88904672,-0.321629194,0.06995779,0.261448551,0.305827036,0.520336231,0.018294468,-0.263621833,-0.156306844,0.083566314,0.055484602
I,1.713068433,0.373944305,2.652379655,-0.325905616,-0.243119638,-0.132175115,0.134698118,0.635665576,0.293286904,-0.638859732,0.476122112,0.214028632,-0.177694598,-0.213397804,0.015387595,0.235374949
L,-3.985909048,-2.693292116,0.507170735,0.466098811,1.516872063,1.942019472,0.270596541,-1.871834614,0.043043353,-0.509634817,0.21092298,-0.121012478,-0.682615824,0.161497021,0.287493234,-0.09504389
I,1.114504055,-0.44937674,1.458323914,-0.679535022,-0.097303017,-0.67833034,0.128454537,-1.010847445,0.437292326,0.138160327,-0.236054848,0.430587833,0.074452196,0.428178389,0.261249943,0.273898261
L,1.031586506,-2.153110211,0.171715127,-0.704294455,0.743251638,0.312975513,0.020351041,0.553278938,0.320161741,0.567430512,0.021966856,-0.063431106,0.322573525,-0.021159411,0.179082679,-0.186788429
W,-2.441069959,2.081851873,-0.235976637,-0.868913916,-0.35703269,0.823465925,-0.858939828,0.131144899,0.039553546,0.173711675,-0.071088567,-0.060711531,0.299102354,-0.257039578,0.183319522,-0.050855356
I,2.091288446,0.81795253,1.337611626,0.020596703,0.781086064,0.128984208,-0.441079849,-0.664375865,-0.025385468,0.218458402,-0.567184649,0.118481749,-0.002162691,-0.419844446,-0.098653794,0.642801823
L,2.994284527,-0.189388885,1.204959224,-0.069767736,0.373553428,1.798854474,-0.176827724,0.299961291,0.533650815,-0.182464214,-0.091247166,-0.114038349,0.184463411,0.06795741,-0.032627734,0.075143029
L,0.154715857,-0.486742111,0.877406581,2.47713181,0.902039903,0.056075048,-0.945209395,-0.686039874,-0.369711292,0.187371694,-0.446886131,0.166705246,0.267970798,-0.250579886,-0.271129126,-0.091624184
L,2.359355086,-0.937978978,-1.529477948,-1.439143696,1.712678061,-0.079430089,0.428088399,0.72947824,-0.159865896,0.255662908,-0.4634746,0.238701125,0.204528094,0.233480172,-0.012368877,-0.063533054
W,-0.641433807,2.649434399,-0.670936138,0.742763493,-0.731505836,0.410827004,0.078882713,0.070967666,-0.02595502,0.246744964,0.092948352,0.37157064,-0.066441524,-0.386283406,-0.368523186,0.095670987
I,1.741471747,-0.745190514,1.80499719,-0.780110383,-0.012268765,-0.946809419,0.119919439,-1.480931886,0.055820163,0.125848547,-0.640396602,0.234893466,-0.016967805,0.347602299,-0.638958155,0.260118615
L,1.256666548,-2.514593271,1.134989881,-0.48103606,0.101007644,1.210336104,0.003826077,0.129531039,0.686454367,0.63474211,-0.183085256,-0.243783404,0.26571783,0.055609889,0.285375877,-0.084004705
W,-2.611591244,1.038086321,-0.446485535,0.840093361,-0.775699655,-0.685300427,1.017926342,-0.070165309,1.061754419,-0.314361039,-0.119979775,-0.012848628,-0.527044516,-0.120320249,0.134989483,-0.291423029
I,0.82357344,0.050941639,2.023905943,-1.481117918,-0.040660402,-0.37772803,-0.309644352,0.558280887,-0.011002514,0.083576459,0.31022087,-0.004491279,-0.280635268,-0.163042644,0.091423658,-0.04331309
W,-3.162801961,0.339789426,-0.500484814,-1.850661144,-0.766643578,0.170701235,-0.241637733,-0.839295819,-0.742121937,0.250345672,0.696322287,0.25699925,0.112782295,-0.180308234,-0.124835217,0.239436163
L,1.914403392,-1.166551534,1.020850124,-0.906289799,0.238472054,2.123632887,0.243530095,-0.497092887,0.183609755,-0.396805387,-0.340928313,-0.548150592,0.126701655,0.117232427,-0.084267129,-0.014080331
L,-0.900024673,-1.710742359,2.030267298,1.249910296,-0.746988275,1.037317457,-0.095254324,0.076400776,-1.13150758,-0.509296613,-0.011574104,0.456296769,-0.106858478,0.099196386,-0.189556185,-0.101357691
W,-3.864314941,1.060006958,-1.721334852,-1.337732893,1.645385999,-0.443265674,0.033695568,-0.008419494,-1.083211934,-1.312649678,0.499891456,-1.105915631,0.270306026,-0.469537756,-0.056722856,-0.071751211
W,-1.396409525,2.562146738,-1.16511614,-0.138008334,1.107316588,-0.358719641,-0.310980605,0.287821856,-0.765372859,-0.300130103,0.111754839,-0.752862435,0.286437449,-0.132228688,-0.008458623,-0.334796876
I,2.026316535,1.299025618,0.325213595,0.668966321,-0.660037998,-0.846884556,0.949568897,-0.396909358,-0.525332937,0.322354107,-0.076632096,-0.285361703,-0.056380963,-0.663940073,-0.045927962,0.401596277
I,-0.428116798,-0.781280524,0.634031752,1.701877773,1.781525935,0.112781557,-0.107501623,-0.510792105,-0.932554647,0.623207627,-0.362374091,0.412074406,0.561661846,-0.759610138,0.003838378,-0.445494811
W,-3.234951331,0.452792535,-0.264356335,-0.511889161,-1.725484326,0.420859313,-0.263984043,-0.74605395,0.020877357,0.645388813,0.223742578,-0.040394771,-0.268717453,0.009576068,-0.51412122,-0.39931759
W,-1.821651888,1.395356251,-1.260352756,0.569503913,-1.477701766,0.052226074,0.276581421,0.083323932,-0.225632671,0.335918391,0.164453803,0.277318581,-0.080678336,0.021670049,-0.445772482,-0.330909182
I,1.003648106,-0.541980425,1.517006358,0.91282577,-0.657118223,2.219928879,-0.049095876,-0.858221709,-0.61617368,0.320870557,-0.642856742,-0.508301329,-0.166822192,0.210749646,0.162237772,-0.192156738
I,0.959811505,0.076207063,-0.010141978,0.693993077,-1.578426423,-1.729055121,1.614985374,-0.553547424,-1.021319765,-0.034596211,0.049663792,-0.202201175,0.178955915,0.016481786,0.29567942,0.256863151
W,-2.072438332,1.937398192,0.327481894,0.323163611,0.235867266,0.054704238,0.047352019,-0.274612375,1.378674542,-0.049014337,-0.969110277,-0.291822556,0.04732536,0.303564159,0.108747993,-0.319938889
L,2.683051753,-1.336619106,-4.2929942,-0.08456748,-0.86616139,-0.946265545,-1.089799758,0.054105831,-0.001291221,-0.383885591,0.007682495,0.343100565,-0.327953965,0.020929665,-0.094707963,-0.00309128
L,0.723196214,-2.926255014,1.265799376,-0.24371358,-0.479775926,0.427586714,0.769242239,0.103503267,0.513908319,0.163982787,0.18890955,0.290747812,0.544546027,-0.153432254,0.179649694,0.043514396
L,2.9406091,-1.0773069,-3.811862666,0.148922186,-0.872287228,0.113980899,-0.52610496,-0.408052686,0.187838922,0.10306755,0.200179136,-0.271296324,-0.209975045,-0.927986904,-0.335309683,0.033225758
W,-0.419974437,3.374026197,0.168475007,-0.167242053,0.228861854,0.401650899,0.241529343,-0.314958893,0.500245608,-0.297525944,-0.41826032,0.054432327,-0.053640854,0.072135703,0.164901783,-0.294528562
L,-1.126574649,-3.472812917,2.516800546,1.794584272,-1.796945821,0.65736998,0.469162717,0.871429211,-0.269501583,-1.608311,0.027812483,0.044396567,-0.093229353,-0.113611127,0.06882889,0.135532837
I,-0.319865398,-1.553978661,0.782770469,2.095560131,0.057850957,-1.90682044,-1.148317994,1.138768401,-0.58203088,-0.926498175,0.073444153,-0.561492528,0.680794796,0.161606715,-0.22489803,0.229208693
I,-0.226134836,0.079062281,0.565547052,1.84095462,1.490407498,-0.210596119,-1.339062276,-1.166683454,-1.010819995,0.153600921,-0.647617141,0.267410753,-0.166787422,-0.502393388,-0.194861258,-0.189604523
I,1.701532487,0.709439297,0.383911614,0.490141386,-1.139144518,-1.283317123,1.212791144,-0.456672068,-0.74530428,-0.068241981,-0.125477478,-0.116368092,0.128944903,0.225955963,0.068504247,0.048458074
W,-4.076315919,-2.734698687,-1.116327853,3.670479328,0.582758192,0.902520949,-2.208899784,-1.439090489,1.197945338,0.047839125,0.656293875,-0.301664172,-0.095438149,0.342688735,-0.691012533,0.225637798
I,-0.898863218,-0.6232796,0.731037518,1.038473744,2.032895962,0.91224187,0.003675607,-0.418063586,-1.075335395,0.237030029,-0.709252191,-0.251079829,0.379985216,-0.561210218,0.076186743,-0.511393505
W,-1.406625711,1.862623322,-0.577186196,0.862153357,-0.647230879,-0.030418331,0.514817585,0.269812306,0.525629354,0.164634322,0.066628235,0.075745048,0.059747571,-0.749586254,-0.432192565,0.299552635
W,-1.872918806,-1.748643794,-0.285409956,3.995294533,-0.53033504,-0.04912511,-0.968285348,0.009009688,0.255966836,0.963474443,0.428371201,0.949748427,0.196483527,0.126096625,0.076703672,-0.047014662
L,4.230808529,1.386129941,-2.718067853,0.702628655,0.311962554,0.666563344,-0.730648904,0.025788987,0.140364227,-0.338303889,0.277699855,0.114403314,0.047134442,-0.077725194,0.065291889,0.150031927
L,2.158984374,-1.822193945,-2.660418986,-0.514418003,-1.673360612,0.684028805,-0.092013666,-0.677200233,0.271097258,-0.250136444,0.177841418,-0.06985593,0.353701374,-0.120295537,0.155951782,0.037387
W,-3.515875236,0.977323538,-0.154269344,-0.188713463,-0.462525682,-0.239889408,-0.022833912,-1.045418604,1.393070048,0.046868639,-0.023851079,-0.550396149,0.278159612,0.033841407,0.504852849,-0.320384483
L,2.333025364,-1.502237627,-0.849937971,-2.119748588,1.131354694,0.765856053,0.566707177,-0.175190136,-0.039195633,0.078736068,-0.552814941,-0.521699567,0.210686439,0.281656668,-0.181038219,-0.033830672
I,1.990953778,0.647865304,1.386594492,-0.050009967,0.607608609,0.026757006,-0.395152538,-0.56079753,-0.170303677,-0.110236437,-0.607598776,0.243077382,0.12700865,0.366919429,0.077495361,0.372934417
I,1.994876804,1.133474166,2.383548986,-0.691057172,0.122212758,-0.156532756,-0.667407635,0.276182395,0.069494569,0.159218633,0.524481948,0.077166883,-0.227096351,0.027914992,-0.15890424,0.021609943
W,-1.064277915,1.972955047,-0.508217777,1.14830027,-0.219021102,0.110193007,0.680680105,0.661123591,0.706356433,0.440656462,-0.233034362,0.221793518,0.19714693,-0.622798251,-0.220284306,0.353751783
L,-1.6638446,-1.707864725,2.284432001,2.301844078,-1.953164396,1.346455509,-0.49229544,-0.10574611,-0.14258125,-1.382028846,0.080965285,0.421042447,-0.875442128,0.186414454,0.128605325,0.101978442
I,0.615815586,-0.159914903,2.096312453,-0.953825517,-0.650301304,-0.702537791,-0.416615693,0.330682243,0.156484261,0.118258164,0.384870335,0.164745979,-0.074740601,-0.304448459,0.14974516,-0.102372235
W,-3.104771504,-0.631961635,-0.958344637,-0.299798104,1.20496996,-0.844703783,0.35562183,1.564752034,0.098900226,0.33347588,-1.217789314,0.460289591,0.106346207,0.849678348,-0.629000753,0.505987185
I,0.82357344,0.050941639,2.023905943,-1.481117918,-0.040660402,-0.37772803,-0.309644352,0.558280887,-0.011002514,0.083576459,0.31022087,-0.004491279,-0.280635268,-0.163042644,0.091423658,-0.04331309
W,-1.779157975,1.476590407,-0.62798311,0.250120023,1.142469036,0.24493539,1.333770104,0.19617467,0.779090198,-0.820827203,1.057726777,-0.216306981,-0.330600837,0.262331415,0.134558012,0.161026856
W,-2.571334076,-0.113202303,-0.798016469,0.438029947,-1.283151594,-0.390932469,0.664759389,0.869907273,0.726723285,0.326775076,-0.265931807,0.302099892,0.02283664,-0.203383942,-0.446194883,-0.029744329
L,-2.49616142,-3.125657747,1.562646817,1.6735241,-0.671210619,0.956738499,0.174779902,0.726715916,-0.438594429,-1.11258969,-0.184007908,0.844833764,0.024234845,-0.603084622,0.359033964,-0.021775768
I,2.846501875,2.661937703,0.41358821,1.000735493,0.249330333,0.157772844,0.35838612,0.171419918,-0.413353672,0.153773612,0.047484022,-0.224330218,-0.140817134,0.117877244,0.310706766,0.075455525
W,-3.644446053,0.224981064,-0.121179808,-1.016237456,-0.899703397,0.42687803,0.193625294,-0.9715577,0.210710852,0.421653648,0.170125482,0.044820021,0.283731802,0.179042192,-0.431340387,-0.424848855
I,3.005510904,2.962615665,0.415633277,1.072955788,0.458479922,0.40397137,0.194204121,0.322455289,-0.382455715,0.137424401,0.046128293,-0.23483456,-0.15978624,0.192941274,0.395175765,0.08792092
L,-2.09109687,-3.222688879,1.868867824,1.37964371,-1.020631372,0.54250844,0.408108119,0.596511838,-0.535636574,-1.123759721,0.111486225,0.646076947,-0.209184524,-0.037076992,0.354000889,-0.072221383
I,2.238873603,1.522742882,0.430856159,0.712265823,-0.570609928,-0.756531366,0.957008056,-0.306510267,-0.594001997,0.04710676,0.032074092,-0.125332045,-0.009854143,0.247203762,0.102400633,-0.10289955
I,-0.123686189,-1.877769523,2.534259522,-0.728070508,-0.557357818,-0.554347589,0.05897951,0.313692106,0.005488921,0.216776176,0.129513043,0.424636806,-0.043148313,-0.246283432,-0.10506709,-0.02225904
